default		00:07:32.226	452.226	00:07:32.506	452.506	00:00:00.280	0.28	a
default		00:07:44.602	464.602	00:07:44.975	464.975	00:00:00.373	0.373	a
default		00:07:48.249	468.249	00:07:48.444	468.444	00:00:00.195	0.195	a
default		00:08:05.032	485.032	00:08:05.502	485.502	00:00:00.470	0.47	a
default		00:08:14.319	494.319	00:08:14.604	494.604	00:00:00.285	0.285	a
default		00:08:15.051	495.051	00:08:15.231	495.231	00:00:00.180	0.18	b
default		00:08:22.205	502.205	00:08:22.356	502.356	00:00:00.151	0.151	a
default		00:08:24.204	504.204	00:08:24.426	504.426	00:00:00.222	0.222	a
default		00:08:27.255	507.255	00:08:27.560	507.56	00:00:00.305	0.305	a
default		00:08:27.731	507.731	00:08:27.908	507.908	00:00:00.177	0.177	b
default		00:08:31.913	511.913	00:08:32.228	512.228	00:00:00.315	0.315	a
default		00:08:36.533	516.533	00:08:36.709	516.709	00:00:00.176	0.176	a
default		00:08:42.359	522.359	00:08:42.607	522.607	00:00:00.248	0.248	a
default		00:08:44.270	524.27	00:08:44.467	524.467	00:00:00.197	0.197	a
default		00:08:51.533	531.533	00:08:51.825	531.825	00:00:00.292	0.292	a
default		00:08:52.467	532.467	00:08:52.661	532.661	00:00:00.194	0.194	a
default		00:09:03.775	543.775	00:09:04.039	544.039	00:00:00.264	0.264	a
default		00:09:17.737	557.737	00:09:18.064	558.064	00:00:00.327	0.327	a
default		00:09:21.607	561.607	00:09:22.034	562.034	00:00:00.427	0.427	a
default		00:09:26.827	566.827	00:09:27.139	567.139	00:00:00.312	0.312	a
default		00:09:32.330	572.33	00:09:32.602	572.602	00:00:00.272	0.272	a
default		00:09:37.473	577.473	00:09:37.637	577.637	00:00:00.164	0.164	a
default		00:09:39.430	579.43	00:09:39.774	579.774	00:00:00.344	0.344	a
default		00:09:41.113	581.113	00:09:41.311	581.311	00:00:00.198	0.198	a
default		00:09:49.774	589.774	00:09:50.060	590.06	00:00:00.286	0.286	a
default		00:09:56.124	596.124	00:09:56.469	596.469	00:00:00.345	0.345	a
default		00:10:00.427	600.427	00:10:00.780	600.78	00:00:00.353	0.353	a
default		00:10:13.434	613.434	00:10:13.629	613.629	00:00:00.195	0.195	a
default		00:10:14.526	614.526	00:10:14.906	614.906	00:00:00.380	0.38	a
default		00:10:15.481	615.481	00:10:15.718	615.718	00:00:00.237	0.237	b
default		00:10:27.210	627.21	00:10:27.421	627.421	00:00:00.211	0.211	a
default		00:10:27.821	627.821	00:10:28.022	628.022	00:00:00.201	0.201	b
default		00:10:43.349	643.349	00:10:43.546	643.546	00:00:00.197	0.197	b
default		00:10:46.993	646.993	00:10:47.167	647.167	00:00:00.174	0.174	a
default		00:11:01.283	661.283	00:11:01.482	661.482	00:00:00.199	0.199	a
default		00:11:07.716	667.716	00:11:07.963	667.963	00:00:00.247	0.247	b
default		00:11:09.455	669.455	00:11:09.798	669.798	00:00:00.343	0.343	a
default		00:11:11.523	671.523	00:11:11.728	671.728	00:00:00.205	0.205	b
default		00:11:14.941	674.941	00:11:15.180	675.18	00:00:00.239	0.239	a
default		00:11:15.931	675.931	00:11:16.206	676.206	00:00:00.275	0.275	a
default		00:11:16.431	676.431	00:11:16.830	676.83	00:00:00.399	0.399	a
default		00:11:18.161	678.161	00:11:18.748	678.748	00:00:00.587	0.587	b
default		00:11:20.725	680.725	00:11:20.949	680.949	00:00:00.224	0.224	a
default		00:11:22.610	682.61	00:11:22.940	682.94	00:00:00.330	0.33	a
default		00:11:28.591	688.591	00:11:28.908	688.908	00:00:00.317	0.317	a
default		00:11:30.237	690.237	00:11:30.613	690.613	00:00:00.376	0.376	a
default		00:11:34.602	694.602	00:11:34.881	694.881	00:00:00.279	0.279	a
default		00:11:41.505	701.505	00:11:41.679	701.679	00:00:00.174	0.174	a
default		00:11:43.038	703.038	00:11:43.397	703.397	00:00:00.359	0.359	a
default		00:11:45.109	705.109	00:11:45.324	705.324	00:00:00.215	0.215	a
default		00:11:50.019	710.019	00:11:50.247	710.247	00:00:00.228	0.228	a
default		00:11:58.222	718.222	00:11:58.462	718.462	00:00:00.240	0.24	b
default		00:12:11.237	731.237	00:12:11.422	731.422	00:00:00.185	0.185	a
default		00:12:26.911	746.911	00:12:27.213	747.213	00:00:00.302	0.302	a
default		00:12:35.904	755.904	00:12:36.253	756.253	00:00:00.349	0.349	a
default		00:12:38.950	758.95	00:12:39.125	759.125	00:00:00.175	0.175	b
default		00:12:52.612	772.612	00:12:53.034	773.034	00:00:00.422	0.422	a
default		00:12:57.312	777.312	00:12:57.553	777.553	00:00:00.241	0.241	b
default		00:13:09.246	789.246	00:13:09.682	789.682	00:00:00.436	0.436	a
default		00:13:09.928	789.928	00:13:10.158	790.158	00:00:00.230	0.23	a
default		00:13:14.086	794.086	00:13:14.331	794.331	00:00:00.245	0.245	a
default		00:13:18.141	798.141	00:13:18.648	798.648	00:00:00.507	0.507	a
default		00:13:19.659	799.659	00:13:19.839	799.839	00:00:00.180	0.18	a
default		00:13:24.220	804.22	00:13:24.359	804.359	00:00:00.139	0.139	a
default		00:13:41.233	821.233	00:13:41.545	821.545	00:00:00.312	0.312	a
default		00:13:42.425	822.425	00:13:42.614	822.614	00:00:00.189	0.189	a
default		00:13:46.229	826.229	00:13:46.515	826.515	00:00:00.286	0.286	a
default		00:13:47.329	827.329	00:13:47.600	827.6	00:00:00.271	0.271	a
default		00:13:51.248	831.248	00:13:51.622	831.622	00:00:00.374	0.374	a
default		00:13:54.006	834.006	00:13:54.326	834.326	00:00:00.320	0.32	a
default		00:13:58.067	838.067	00:13:58.258	838.258	00:00:00.191	0.191	a
default		00:14:05.244	845.244	00:14:05.563	845.563	00:00:00.319	0.319	a
default		00:14:07.329	847.329	00:14:07.555	847.555	00:00:00.226	0.226	a
default		00:14:11.907	851.907	00:14:12.202	852.202	00:00:00.295	0.295	a
default		00:14:17.363	857.363	00:14:17.582	857.582	00:00:00.219	0.219	a
default		00:14:18.112	858.112	00:14:18.421	858.421	00:00:00.309	0.309	a
default		00:14:20.253	860.253	00:14:20.457	860.457	00:00:00.204	0.204	b
default		00:14:21.624	861.624	00:14:21.850	861.85	00:00:00.226	0.226	a
default		00:14:29.168	869.168	00:14:29.601	869.601	00:00:00.433	0.433	a
default		00:14:34.427	874.427	00:14:34.598	874.598	00:00:00.171	0.171	a
default		00:14:37.158	877.158	00:14:37.328	877.328	00:00:00.170	0.17	b
default		00:14:37.747	877.747	00:14:38.102	878.102	00:00:00.355	0.355	a
default		00:14:40.330	880.33	00:14:40.535	880.535	00:00:00.205	0.205	a
default		00:14:43.202	883.202	00:14:43.574	883.574	00:00:00.372	0.372	a
default		00:14:58.139	898.139	00:14:58.325	898.325	00:00:00.186	0.186	a
default		00:15:11.590	911.59	00:15:11.974	911.974	00:00:00.384	0.384	a
default		00:15:12.234	912.234	00:15:12.539	912.539	00:00:00.305	0.305	a
default		00:15:22.149	922.149	00:15:22.305	922.305	00:00:00.156	0.156	a
default		00:15:27.875	927.875	00:15:28.019	928.019	00:00:00.144	0.144	b
default		00:15:28.027	928.027	00:15:28.177	928.177	00:00:00.150	0.15	b
default		00:15:29.024	929.024	00:15:29.206	929.206	00:00:00.182	0.182	a
default		00:15:46.831	946.831	00:15:47.220	947.22	00:00:00.389	0.389	a
default		00:15:50.247	950.247	00:15:50.480	950.48	00:00:00.233	0.233	a
default		00:15:50.656	950.656	00:15:51.234	951.234	00:00:00.578	0.578	a
default		00:15:54.922	954.922	00:15:55.421	955.421	00:00:00.499	0.499	a
default		00:15:56.532	956.532	00:15:56.866	956.866	00:00:00.334	0.334	a
default		00:15:57.362	957.362	00:15:57.609	957.609	00:00:00.247	0.247	a
default		00:16:00.076	960.076	00:16:00.256	960.256	00:00:00.180	0.18	b
default		00:16:01.421	961.421	00:16:01.710	961.71	00:00:00.289	0.289	a
default		00:16:04.466	964.466	00:16:04.621	964.621	00:00:00.155	0.155	a
default		00:16:09.788	969.788	00:16:10.202	970.202	00:00:00.414	0.414	a
default		00:16:13.176	973.176	00:16:13.364	973.364	00:00:00.188	0.188	a
default		00:16:22.082	982.082	00:16:22.466	982.466	00:00:00.384	0.384	a
default		00:16:27.128	987.128	00:16:27.267	987.267	00:00:00.139	0.139	b
default		00:16:28.861	988.861	00:16:29.003	989.003	00:00:00.142	0.142	b
default		00:16:31.788	991.788	00:16:32.044	992.044	00:00:00.256	0.256	a
default		00:16:32.164	992.164	00:16:32.358	992.358	00:00:00.194	0.194	a
default		00:16:39.470	999.47	00:16:39.637	999.637	00:00:00.167	0.167	b
default		00:16:46.150	1006.15	00:16:46.301	1006.301	00:00:00.151	0.151	b
default		00:16:58.338	1018.338	00:16:58.537	1018.537	00:00:00.199	0.199	b
default		00:17:12.024	1032.024	00:17:12.325	1032.325	00:00:00.301	0.301	b
default		00:17:18.196	1038.196	00:17:18.554	1038.554	00:00:00.358	0.358	a
default		00:17:26.643	1046.643	00:17:26.831	1046.831	00:00:00.188	0.188	a
default		00:17:35.677	1055.677	00:17:35.969	1055.969	00:00:00.292	0.292	b
default		00:17:38.186	1058.186	00:17:38.499	1058.499	00:00:00.313	0.313	b
default		00:17:50.067	1070.067	00:17:50.319	1070.319	00:00:00.252	0.252	a
default		00:17:51.261	1071.261	00:17:51.490	1071.49	00:00:00.229	0.229	a
default		00:17:57.593	1077.593	00:17:57.749	1077.749	00:00:00.156	0.156	b
default		00:17:59.929	1079.929	00:18:00.200	1080.2	00:00:00.271	0.271	a
default		00:18:01.136	1081.136	00:18:01.483	1081.483	00:00:00.347	0.347	a
default		00:18:14.861	1094.861	00:18:15.048	1095.048	00:00:00.187	0.187	b
default		00:18:17.741	1097.741	00:18:17.879	1097.879	00:00:00.138	0.138	a
default		00:18:30.912	1110.912	00:18:31.251	1111.251	00:00:00.339	0.339	b
default		00:18:39.623	1119.623	00:18:39.812	1119.812	00:00:00.189	0.189	a
default		00:18:57.909	1137.909	00:18:58.215	1138.215	00:00:00.306	0.306	b
default		00:19:04.958	1144.958	00:19:05.282	1145.282	00:00:00.324	0.324	b
default		00:19:12.948	1152.948	00:19:13.092	1153.092	00:00:00.144	0.144	b
default		00:19:27.502	1167.502	00:19:27.656	1167.656	00:00:00.154	0.154	b
default		00:19:51.241	1191.241	00:19:51.387	1191.387	00:00:00.146	0.146	b
default		00:20:08.255	1208.255	00:20:08.477	1208.477	00:00:00.222	0.222	b
default		00:20:10.585	1210.585	00:20:10.846	1210.846	00:00:00.261	0.261	b
default		00:20:14.425	1214.425	00:20:14.654	1214.654	00:00:00.229	0.229	a
default		00:20:25.352	1225.352	00:20:25.590	1225.59	00:00:00.238	0.238	b
default		00:21:10.222	1270.222	00:21:21.600	1281.6	00:00:11.378	11.378	c
